2026-03-27 19:21:47,043 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAABBGAME-26MAR271600ALCAGL-ALC at 0.0100 and Buy YES on KXNCAABBGAME-26MAR271600ALCAGL-AGL at 0.9700 of size 200 | Combined Price: 196.5500
2026-03-27 20:35:37,754 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:36:05,094 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0600 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 106 | Combined Price: 105.8500
2026-03-27 20:36:05,094 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0600 of size 106 | Combined Price: 105.8500
2026-03-27 20:36:05,094 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:36:05,094 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:36:18,191 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0600 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 106 | Combined Price: 105.8500
2026-03-27 20:36:18,191 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0600 of size 106 | Combined Price: 105.8500
2026-03-27 20:36:18,191 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:36:18,191 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:36:20,885 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0600 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 106 | Combined Price: 105.8500
2026-03-27 20:36:20,885 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0600 of size 106 | Combined Price: 105.8500
2026-03-27 20:36:20,885 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:36:20,885 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:36:22,215 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0600 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 106 | Combined Price: 105.8500
2026-03-27 20:36:22,215 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0600 of size 106 | Combined Price: 105.8500
2026-03-27 20:36:22,215 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:36:22,215 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:36:23,347 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0600 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 106 | Combined Price: 105.8500
2026-03-27 20:36:23,347 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0600 of size 106 | Combined Price: 105.8500
2026-03-27 20:36:23,347 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:36:23,347 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:36:24,438 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0600 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 106 | Combined Price: 105.8500
2026-03-27 20:36:24,449 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0600 of size 106 | Combined Price: 105.8500
2026-03-27 20:36:24,449 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:36:24,449 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:36:24,449 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy NO on KXNCAAMBGAME-26MAR27ALAMICH-MICH at 0.16 and Buy NO on KXNCAAMBGAME-26MAR27ALAMICH-ALA at 0.82 of size 1221 | Combined Price: 1220.69
2026-03-27 20:36:24,449 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMBGAME-26MAR27ALAMICH-ALA at 0.1900 and Buy YES on KXNCAAMBGAME-26MAR27ALAMICH-MICH at 0.8500 of size -23 | Combined Price: -24.3600
2026-03-27 20:55:46,572 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:46,572 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:46,572 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:46,572 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:47,579 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:47,579 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:47,579 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:47,579 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:48,583 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:48,583 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:48,583 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:48,583 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:49,578 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:49,578 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:49,578 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:49,578 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:50,567 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:50,567 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:50,567 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:50,567 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:51,568 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:51,568 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:51,584 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:51,584 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:52,603 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:52,603 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:52,603 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:52,603 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:53,621 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:53,621 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:53,621 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:53,621 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:54,645 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:54,656 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:54,656 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:54,656 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:55,660 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:55,660 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 20:55:55,660 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:55,660 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 20:55:56,678 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 65 | Combined Price: 64.2200
2026-03-27 20:55:56,678 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy NO on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.97 and Buy NO on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.14 of size -1 | Combined Price: -1.11
2026-03-27 21:01:09,210 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:09,210 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:09,210 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:09,210 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:16,409 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:16,412 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:16,414 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:16,414 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:24,424 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:24,424 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:24,424 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:24,424 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:30,479 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:30,479 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:30,481 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:30,481 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:35,898 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:35,898 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:35,898 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:35,898 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:41,358 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:41,358 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:41,360 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:41,360 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:46,695 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:46,695 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 of size 82 | Combined Price: 81.0200
2026-03-27 21:01:46,697 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:46,697 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-HAM at 0.0400 and Buy YES on KXNCAAMLAXGAME-26MAR28HAMMON-MON at 0.9400 of size 168 | Combined Price: 165.7700
2026-03-27 21:01:55,824 | INFO | Intra-Kalshi Arbitrage Opportunity: Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-STB at 0.0500 and Buy YES on KXNCAAMLAXGAME-26MAR28UMASTB-UMA at 0.9300 of size 82 | Combined Price: 81.0200
